id,degree,size,salary,position_name
558d4cc81dc76a2178358713,0,1,2,销售专员
558d4cc81dc76a217835872e,0,5,1,销售经理
558d4cc81dc76a2178358743,0,1,2,销售经理
558d4ccb1dc76a2178358976,1,5,4,销售经理
558d4ccb1dc76a21783589aa,0,5,1,销售经理
558d4ccb1dc76a2178358a0c,0,4,1,销售专员
558d4cce1dc76a2178358c7d,0,3,1,会计
558d4cce1dc76a2178358c94,0,3,2,销售专员
558d4cce1dc76a2178358c9a,0,2,1,销售专员
558d4ccf1dc76a2178358cc1,0,3,1,销售专员
558d4ccf1dc76a2178358d24,0,3,2,会计
558d4cd41dc76a21783590c5,0,5,2,采购助理
558d4cd61dc76a2178359303,0,4,1,销售经理
558d4cd71dc76a2178359387,0,5,1,销售专员
558d4cda1dc76a21783594b4,1,2,1,销售专员
558d4cda1dc76a2178359571,0,3,5,销售经理
558d4cdc1dc76a21783596f3,1,2,1,销售专员
558d4cde1dc76a2178359888,0,4,3,销售专员
558d4cde1dc76a217835991a,0,4,1,销售专员
558d4cdf1dc76a217835998f,0,1,1,销售专员
558d4ce21dc76a2178359c28,0,5,2,生产经理
558d4ce61dc76a2178359ea1,1,3,6,项目经理
558d4ce61dc76a2178359eb0,1,5,5,项目经理
558d4ce61dc76a2178359f17,1,5,5,项目经理
558d4ce71dc76a2178359f6d,2,3,5,财务
558d4ce81dc76a217835a008,0,1,2,项目经理
558d4ce81dc76a217835a055,1,3,5,项目经理
558d4ceb1dc76a217835a2d8,1,4,5,项目经理
558d4cec1dc76a217835a31c,1,3,6,项目经理
558d4cec1dc76a217835a35b,1,4,5,项目经理
558d4ced1dc76a217835a450,0,2,4,项目经理
558d4cf11dc76a217835a7ff,0,1,3,运营专员
558d4cf21dc76a217835a85a,1,3,5,运营总监
558d4cf21dc76a217835a868,1,1,3,销售专员
558d4cf51dc76a217835aa9a,2,4,3,开发工程师
558d4cf81dc76a217835ac75,1,4,3,项目经理
558d4cf81dc76a217835accf,0,4,1,质量(QA/QC)
558d4cf91dc76a217835ad7c,1,4,4,销售经理
558d4cfe1dc76a217835b081,1,1,1,会计
558d4cff1dc76a217835b0f2,0,2,1,质量(QA/QC)
558d4d011dc76a217835b21c,1,3,3,机械工程师
558d4d011dc76a217835b2ae,1,5,5,机械工程师
558d4d021dc76a217835b3cc,0,3,1,运营专员
558d4d051dc76a217835b5bb,1,4,1,质量(QA/QC)
558d4d0a1dc76a217835b981,0,1,1,销售专员
558d4d131dc76a217835c04b,2,3,1,会计
558d4d131dc76a217835c082,2,3,1,会计
558d4d2e1dc76a217835d4ae,1,3,3,采购经理
558d4d351dc76a217835d9ee,1,3,2,销售经理
558d4d371dc76a217835dbad,0,1,2,销售经理
558d4d371dc76a217835dc34,0,4,2,人力资源专员
558d4d371dc76a217835dc3e,1,3,1,会计
558d4d3c1dc76a217835df6d,1,2,5,运营总监
558d4d3c1dc76a217835df8f,1,4,6,销售总监
558d4d3d1dc76a217835e042,1,4,6,市场总监
558d4d3d1dc76a217835e071,1,3,5,软件测试
558d4d3e1dc76a217835e195,0,3,5,项目经理
558d4d401dc76a217835e2ae,0,4,5,销售经理
558d4d421dc76a217835e477,1,1,0,销售专员
558d4d4d1dc76a217835ed10,1,1,1,客服
558d4d4e1dc76a217835ee34,0,1,1,销售专员
558d4d4f1dc76a217835ee79,0,2,1,后勤专员
558d4d531dc76a217835f10d,0,3,1,销售专员
558d4d561dc76a217835f2c0,0,3,1,销售经理
558d4d581dc76a217835f464,0,3,1,销售专员
558d4d601dc76a217835fa86,2,3,5,销售经理
558d4d641dc76a217835fdd3,0,2,1,会计
558d4d661dc76a217835feba,1,4,1,质量(QA/QC)
558d4d6c1dc76a2178360447,1,1,2,销售专员
558d4d741dc76a2178360950,2,5,0,市场专员
558d4d751dc76a2178360a03,0,1,1,会计
558d4d7a1dc76a2178360c33,1,3,1,采购助理
558d4d7a1dc76a2178360c3e,1,3,2,采购助理
558d4d7a1dc76a2178360caa,1,4,1,客服
558d4d7b1dc76a2178360d0a,0,4,1,销售专员
558d4d7b1dc76a2178360d3d,0,1,3,销售经理
558d4d7c1dc76a2178360e94,0,4,3,销售经理
558d4d7f1dc76a2178361041,1,5,3,销售经理
558d4d811dc76a21783611ce,1,3,2,销售经理
558d4d811dc76a21783611ed,0,3,2,会计
558d4d821dc76a2178361275,0,2,3,销售经理
558d4d821dc76a21783612a6,0,3,2,销售专员
558d4d831dc76a2178361324,0,2,5,销售经理
558d4d841dc76a217836141c,1,3,5,项目经理
558d4d851dc76a21783614a8,0,3,3,销售经理
558d4d851dc76a21783614f8,1,3,4,销售经理
558d4d871dc76a2178361691,0,4,1,销售专员
558d4d871dc76a217836169b,1,4,5,销售经理
558d4d871dc76a21783616ac,1,5,6,市场专员
558d4d881dc76a217836177e,1,2,5,项目经理
558d4d891dc76a21783617da,0,4,3,销售经理
558d4d891dc76a2178361812,1,5,2,销售经理
558d4d891dc76a2178361854,0,4,2,销售经理
558d4d8a1dc76a2178361902,0,4,3,销售经理
558d4d8a1dc76a2178361940,0,3,1,销售专员
558d4d8b1dc76a2178361a02,1,5,5,销售经理
558d4d8b1dc76a2178361a3f,1,4,2,销售经理
558d4d8c1dc76a2178361a44,1,3,5,销售经理
558d4d8d1dc76a2178361ae7,1,2,5,销售经理
558d4d8d1dc76a2178361af3,0,4,3,销售总监
558d4d8d1dc76a2178361b96,0,1,1,销售专员
558d4d8d1dc76a2178361bd3,0,1,1,会计
558d4d8d1dc76a2178361bfb,0,3,3,销售经理
558d4d8e1dc76a2178361c2a,1,5,5,销售经理
558d4d901dc76a2178361d24,0,4,3,销售经理
558d4d901dc76a2178361d63,0,3,1,销售专员
558d4d901dc76a2178361d65,0,3,3,销售专员
558d4d901dc76a2178361d96,1,3,3,开发工程师
558d4d911dc76a2178361e08,2,4,5,开发工程师
558d4d911dc76a2178361e41,1,3,4,开发工程师
558d4d911dc76a2178361e86,0,3,2,采购助理
558d4d921dc76a2178361f4e,0,1,1,销售专员
558d4d931dc76a2178362033,0,2,2,软件测试
558d4d941dc76a21783620c9,0,5,1,采购经理
558d4d941dc76a2178362101,0,5,4,销售经理
558d4d941dc76a217836215a,0,3,1,销售专员
558d4d9f1dc76a21783629be,1,2,2,开发工程师
558d4da31dc76a2178362c71,1,5,2,开发工程师
558d4da51dc76a2178362e4c,0,2,2,财务
558d4da71dc76a2178363080,0,1,2,开发工程师
558d4da91dc76a2178363164,0,3,3,销售专员
558d4dd01dc76a217836516f,1,3,5,生产专员
558d4ddd1dc76a2178365b32,0,1,1,销售专员
558d4de01dc76a2178365e4a,0,1,1,会计
558d4de11dc76a2178365f25,0,3,1,会计
558d4de11dc76a2178365f36,0,5,1,会计
558d4de51dc76a21783661a9,1,2,4,机械工程师
558d4de81dc76a2178366492,0,1,1,会计
558d4de91dc76a21783665d4,0,4,1,会计
558d4deb1dc76a21783666c8,0,5,3,质量(QA/QC)
558d4dec1dc76a2178366703,0,4,2,采购助理
558d4dec1dc76a217836675b,0,3,2,生产专员
558d4dec1dc76a217836679c,1,3,1,会计
558d4dec1dc76a21783667bb,1,5,5,项目经理
558d4def1dc76a2178366996,1,5,1,质量(QA/QC)
558d4def1dc76a21783669d9,0,2,1,质量(QA/QC)
558d4def1dc76a2178366a2d,1,5,5,质量(QA/QC)
558d4df01dc76a2178366acf,0,1,2,质量(QA/QC)
558d4df21dc76a2178366c51,1,4,3,质量(QA/QC)
558d4df41dc76a2178366e74,1,4,2,销售经理
558d4df51dc76a2178366eaa,0,3,3,质量(QA/QC)
558d4df61dc76a2178366fc8,1,4,1,生产专员
558d4df61dc76a2178367063,0,4,1,质量(QA/QC)
558d4df71dc76a2178367124,1,5,5,销售经理
558d4df81dc76a21783671b0,0,2,2,采购助理
558d4df91dc76a21783672bb,0,5,2,软件测试
558d4dfa1dc76a2178367355,1,3,3,销售经理
558d4dfa1dc76a217836736f,0,4,2,销售专员
558d4dfa1dc76a21783673f3,1,1,5,销售经理
558d4dfb1dc76a217836742b,1,5,3,采购经理
558d4dfc1dc76a2178367529,0,2,1,客服
558d4dfd1dc76a2178367566,1,1,0,会计
558d4dfd1dc76a21783675f4,0,4,1,采购助理
558d4e001dc76a2178367838,2,5,1,会计
558d4e001dc76a217836785f,0,4,1,质量(QA/QC)
558d4e001dc76a21783678e9,0,4,3,质量(QA/QC)
558d4e011dc76a2178367a0b,1,3,2,市场专员
558d4e041dc76a2178367b75,0,2,3,销售经理
558d4e041dc76a2178367b79,0,3,2,销售经理
558d4e041dc76a2178367bb1,0,4,1,销售经理
558d4e061dc76a2178367d9e,1,3,4,市场经理
558d4e081dc76a2178367eed,0,4,3,销售经理
558d4e081dc76a2178367f07,0,2,4,销售经理
558d4e081dc76a2178367f53,0,3,1,销售专员
558d4e091dc76a2178368011,2,5,0,市场专员
558d4e0e1dc76a2178368481,1,3,5,市场总监
558d4e0f1dc76a21783684f9,0,2,1,销售经理
558d4e111dc76a2178368648,1,5,5,销售经理
558d4e131dc76a21783688c1,1,4,3,销售经理
558d4e181dc76a2178368c30,2,3,5,销售专员
558d4e291dc76a2178369ac4,1,4,3,销售专员
558d4e301dc76a217836a108,1,5,2,销售专员
558d4e3e1dc76a217836adb0,1,3,1,销售专员
558d4e401dc76a217836af55,0,2,2,会计
558d4e461dc76a217836b4b9,0,5,1,销售经理
558d4e471dc76a217836b509,1,4,2,市场专员
558d4e481dc76a217836b5cd,0,1,3,市场专员
558d4e491dc76a217836b697,1,4,3,市场专员
558d4e4a1dc76a217836b703,0,3,1,销售经理
558d4e4c1dc76a217836b85d,0,3,2,销售专员
558d4e531dc76a217836be2c,0,3,1,运营专员
558d4e571dc76a217836c144,0,3,2,市场经理
558d4e5b1dc76a217836c381,1,3,0,市场专员
558d4e5b1dc76a217836c3ec,0,5,1,市场经理
558d4e5d1dc76a217836c5d7,1,2,1,销售专员
558d4e621dc76a217836c9f3,0,2,1,客服
558d4e781dc76a217836d8ef,2,3,1,采购助理
558d4e851dc76a217836e0fc,1,2,2,市场专员
558d4e871dc76a217836e28c,1,1,2,客服
558d4e8e1dc76a217836e895,1,1,2,销售专员
558d4e941dc76a217836ed9e,1,2,1,销售专员
558d4ea31dc76a217836f711,1,3,0,客服
558d4ea61dc76a217836f98c,0,1,4,市场专员
558d4ea61dc76a217836fa0e,1,2,2,运营专员
558d4ea71dc76a217836fb2b,1,1,1,销售经理
558d4ea81dc76a217836fb41,1,5,0,销售专员
558d4eb11dc76a2178370263,0,2,1,会计
558d4ebb1dc76a2178370c16,0,3,1,会计
558d4ebc1dc76a2178370d30,1,5,2,采购助理
558d4ebc1dc76a2178370d4b,1,4,2,采购助理
558d4ec21dc76a2178371054,0,3,2,生产专员
558d4ec51dc76a21783711db,0,4,1,生产经理
558d4ec51dc76a21783711fb,0,1,1,销售专员
558d4ec61dc76a2178371278,1,2,5,采购经理
558d4ec61dc76a21783712c1,1,5,5,物流经理
558d4ec71dc76a2178371332,1,4,2,采购助理
558d4ec81dc76a2178371400,0,1,1,销售专员
558d4eca1dc76a21783714ff,1,3,1,采购助理
558d4eca1dc76a2178371541,0,5,1,采购经理
558d4ecb1dc76a2178371617,0,3,0,采购助理
558d4ecd1dc76a217837185f,1,5,3,销售专员
558d4ece1dc76a2178371964,0,3,0,销售专员
558d4ed21dc76a2178371c18,0,5,3,物流专员
558d4ed21dc76a2178371cb3,0,5,1,生产专员
558d4ed41dc76a2178371e3f,1,3,2,客服
558d4ed71dc76a21783720fb,1,5,0,销售专员
558d4ed91dc76a2178372181,1,5,2,物流经理
558d4edc1dc76a2178372359,1,3,4,物流专员
558d4edc1dc76a21783723bc,1,5,1,采购助理
558d4edd1dc76a21783723ef,1,5,5,销售经理
558d4ede1dc76a21783724da,0,4,1,生产专员
558d4ede1dc76a21783724de,1,5,1,会计
558d4eeb1dc76a2178372f17,2,1,2,销售专员
558d4eec1dc76a2178372f74,0,5,1,生产专员
558d4eec1dc76a2178373040,0,4,1,生产专员
558d4eed1dc76a2178373080,0,1,1,销售专员
558d4eee1dc76a2178373188,1,1,0,会计
558d4eef1dc76a2178373272,0,2,1,销售专员
558d4ef21dc76a217837341a,0,1,1,采购助理
558d4ef21dc76a2178373421,0,2,1,会计
558d4ef31dc76a21783735de,0,3,1,会计
558d4ef41dc76a21783735f1,0,4,1,会计
558d4ef81dc76a2178373984,0,1,1,会计
558d4ef91dc76a2178373a29,0,5,1,采购助理
558d4efb1dc76a2178373bb9,0,5,1,物流专员
558d4efb1dc76a2178373bec,0,2,1,生产专员
558d4efb1dc76a2178373c4c,0,2,1,财务
558d4efb1dc76a2178373c5f,1,4,1,财务
558d4efb1dc76a2178373c66,1,5,3,市场专员
558d4efc1dc76a2178373c9b,1,4,4,机械工程师
558d4efd1dc76a2178373da8,0,5,1,销售专员
558d4efd1dc76a2178373e0a,1,5,5,生产专员
558d4f011dc76a2178373fa4,2,2,0,销售专员
558d4f011dc76a2178374048,1,4,1,销售专员
558d4f041dc76a21783742a4,0,3,1,销售专员
558d4f051dc76a217837436b,0,1,1,会计
558d4f051dc76a2178374396,0,5,1,物流专员
558d4f051dc76a21783743bb,1,4,3,物流专员
558d4f061dc76a2178374416,0,5,2,销售专员
558d4f061dc76a217837441a,1,5,1,生产专员
558d4f061dc76a2178374454,1,3,3,项目经理
558d4f071dc76a21783744b3,0,3,3,市场经理
558d4f0a1dc76a217837479c,1,3,2,市场经理
558d4f0c1dc76a2178374888,0,3,1,销售专员
558d4f0e1dc76a2178374a5e,1,4,1,生产专员
558d4f151dc76a2178374e79,1,4,6,市场专员
558d4f1c1dc76a217837535d,0,1,3,项目经理
558d4f441dc76a21783773be,0,2,1,客服
558d4f461dc76a2178377538,0,1,1,运营专员
558d4f4a1dc76a21783778c3,1,5,2,生产专员
558d4f4c1dc76a2178377a7d,0,4,1,销售经理
558d4f531dc76a2178377fe8,0,4,1,采购助理
558d4f571dc76a21783782fa,0,2,0,市场专员
558d4f621dc76a21783789bb,0,2,1,销售专员
558d4f651dc76a2178378c3b,1,5,1,销售专员
558d4f6c1dc76a21783791a8,0,4,0,客服
558d4f781dc76a21783798d7,1,4,6,项目经理
558d4f7c1dc76a2178379bb8,1,4,5,生产专员
558d4f801dc76a2178379ed7,1,3,3,项目经理
558d4f851dc76a217837a28f,2,4,6,人力资源专员
558d4f861dc76a217837a2de,0,5,5,生产专员
558d4f971dc76a217837af10,0,4,5,销售经理
558d4f981dc76a217837af23,1,3,3,人力资源专员
558d4f981dc76a217837af77,0,3,1,销售专员
558d4f981dc76a217837afbe,2,5,5,项目经理
558d4f991dc76a217837b025,1,2,5,项目经理
558d4f991dc76a217837b02c,1,1,4,销售经理
558d4f9a1dc76a217837b182,1,2,5,销售经理
558d4f9b1dc76a217837b1cd,1,3,2,销售专员
558d4f9d1dc76a217837b330,1,5,4,财务
558d4f9e1dc76a217837b439,1,1,4,项目经理
558d4fa01dc76a217837b545,1,2,2,市场经理
558d4fa01dc76a217837b5d4,0,4,3,销售经理
558d4fa21dc76a217837b731,0,4,1,销售专员
558d4fa41dc76a217837b906,0,3,0,销售专员
558d4fab1dc76a217837bef0,1,3,0,销售专员
558d4fac1dc76a217837bf5c,0,3,3,销售专员
558d4fb51dc76a217837c5bb,1,5,2,市场专员
558d4fc81dc76a217837d566,0,1,1,销售专员
558d4fc81dc76a217837d569,0,2,1,销售经理
558d4fda1dc76a217837e62b,0,3,2,销售经理
558d4fdb1dc76a217837e633,1,3,5,销售经理
558d4fdc1dc76a217837e730,0,4,1,人力资源经理
558d4fe71dc76a217837f06a,1,3,3,软件测试
558d4feb1dc76a217837f370,1,3,1,销售专员
558d4fed1dc76a217837f3e8,1,5,5,市场专员
558d4fef1dc76a217837f550,0,3,1,会计
558d4ff01dc76a217837f585,0,3,1,市场专员
558d4ff11dc76a217837f632,1,1,5,人力资源专员
558d4ff61dc76a217837f978,0,2,1,销售专员
558d4ff61dc76a217837f9a5,2,2,4,采购助理
558d4ff71dc76a217837fa02,0,3,1,销售专员
558d4ff71dc76a217837fa81,2,5,5,市场经理
558d4ffb1dc76a217837fdf0,0,2,3,销售专员
558d4ffe1dc76a217837ffb5,1,3,1,会计
558d4ffe1dc76a217837fffe,0,4,1,销售专员
558d4fff1dc76a2178380075,0,1,1,采购助理
558d50001dc76a21783801a4,1,3,1,销售专员
558d50011dc76a217838025a,1,3,0,客服
558d50021dc76a21783803b5,1,1,1,销售专员
558d50041dc76a217838053a,1,3,1,财务
558d50061dc76a21783806ae,0,3,1,生产专员
558d50061dc76a21783806ca,1,3,2,机械工程师
558d50061dc76a217838072c,0,1,1,会计
558d50071dc76a217838077f,0,2,1,销售专员
558d50081dc76a2178380832,1,4,3,开发工程师
558d50081dc76a217838088a,0,5,1,会计
558d50091dc76a21783808df,0,4,1,销售专员
558d500a1dc76a217838099f,0,3,1,销售专员
558d500a1dc76a21783809ef,1,2,2,会计
558d500b1dc76a2178380ac5,1,1,1,财务
558d500c1dc76a2178380bc1,1,2,3,会计
558d500c1dc76a2178380c20,2,4,1,采购助理
558d500d1dc76a2178380c78,0,4,2,销售经理
558d500f1dc76a2178380e7c,2,5,3,项目经理
558d500f1dc76a2178380e82,0,3,3,会计
558d50101dc76a2178380e8f,1,4,4,生产总监
558d50121dc76a2178381048,1,2,2,运营专员
558d50121dc76a217838106b,1,5,2,开发工程师
558d50121dc76a2178381071,1,3,2,人力资源经理
558d50171dc76a217838138e,1,4,6,财务
558d501c1dc76a21783815f9,1,5,3,采购经理
558d50201dc76a21783818dd,1,5,5,人力资源经理
558d50211dc76a2178381a6c,0,5,1,销售专员
558d50231dc76a2178381c0c,0,3,1,销售专员
558d50241dc76a2178381c81,0,5,1,销售经理
558d502c1dc76a21783822ae,0,3,1,会计
558d502c1dc76a2178382318,1,3,1,市场专员
558d50321dc76a2178382830,0,1,1,销售专员
558d50361dc76a2178382bc4,1,3,5,销售经理
558d50391dc76a2178382d6e,0,3,2,市场专员
558d504c1dc76a2178383ef1,0,1,5,运营经理
558d50541dc76a2178384491,0,5,4,销售经理
558d50541dc76a21783844e2,0,1,1,销售专员
558d50561dc76a217838452e,1,5,2,销售经理
558d50561dc76a217838452f,1,5,2,市场专员
558d50561dc76a217838454f,0,2,4,项目经理
558d50561dc76a21783845d1,0,5,2,销售经理
558d505a1dc76a217838498a,0,5,4,销售经理
558d505a1dc76a21783849b6,0,2,4,销售经理
558d50601dc76a2178384eb1,1,4,3,销售经理
558d50611dc76a2178384fb1,0,3,1,销售经理
558d50691dc76a2178385633,1,4,3,人力资源经理
558d506a1dc76a2178385785,1,4,5,项目经理
558d506b1dc76a21783857a4,1,5,3,销售经理
558d50711dc76a2178385aaf,2,4,4,项目经理
558d50711dc76a2178385aba,0,2,2,运营专员
558d50721dc76a2178385aef,1,1,2,销售专员
558d50761dc76a2178385e43,1,2,3,运营总监
558d50761dc76a2178385e57,0,3,4,销售经理
558d50781dc76a2178386027,1,2,5,销售经理
558d50781dc76a217838607f,0,4,2,市场专员
558d50791dc76a21783860c7,1,3,4,运营经理
558d507e1dc76a2178386471,1,5,5,销售经理
558d50921dc76a217838734a,1,5,2,开发工程师
558d50951dc76a21783875b0,0,3,1,销售专员
558d50971dc76a21783876d1,1,5,3,软件测试
558d50981dc76a2178387743,0,3,1,会计
558d509b1dc76a217838789e,1,4,2,项目经理
558d509c1dc76a2178387903,1,5,3,项目经理
558d50ab1dc76a217838846e,1,5,5,开发工程师
558d50ae1dc76a2178388648,1,3,2,开发工程师
558d50ae1dc76a217838868a,1,5,3,软件测试
558d50db1dc76a2178389dfe,0,5,0,销售专员
558d50fa1dc76a217838b4fe,1,3,1,软件测试
558d50fd1dc76a217838b731,1,4,4,软件测试
558d50fd1dc76a217838b7f2,1,5,3,软件测试
558d510f1dc76a217838c69e,1,1,1,软件测试
558d51161dc76a217838cbd2,1,4,5,销售专员
558d511c1dc76a217838d007,0,4,3,销售专员
558d51251dc76a217838d807,1,1,0,销售专员
558d51271dc76a217838d8ec,0,2,1,财务
558d51291dc76a217838dacc,0,1,1,会计
558d51291dc76a217838dadb,2,1,3,会计
558d512a1dc76a217838dba1,0,4,1,采购助理
558d512d1dc76a217838dd32,1,2,2,财务
558d512d1dc76a217838dd38,0,3,2,会计
558d512d1dc76a217838dd90,0,2,1,客服
558d512e1dc76a217838de49,1,4,1,软件测试
558d512e1dc76a217838de4b,1,5,3,软件测试
558d513d1dc76a217838ea54,1,5,1,市场专员
558d51521dc76a217838fc3a,0,3,3,市场经理
558d51521dc76a217838fc4c,1,1,1,销售专员
558d51521dc76a217838fc83,0,3,2,质量(QA/QC)
558d515b1dc76a2178390349,0,4,4,销售专员
558d515d1dc76a2178390465,0,1,2,销售经理
558d515d1dc76a2178390476,1,5,5,项目经理
558d515e1dc76a21783905bb,2,5,5,销售经理
558d515e1dc76a217839061d,1,4,5,销售经理
558d51631dc76a21783909b9,1,5,4,市场经理
558d51661dc76a2178390b92,1,3,6,项目经理
558d51691dc76a2178390e4c,1,5,0,市场专员
558d516c1dc76a21783910b7,1,3,3,项目经理
558d516e1dc76a2178391294,1,2,3,销售经理
558d516f1dc76a2178391324,1,3,3,财务
558d516f1dc76a217839132b,1,5,3,采购助理
558d516f1dc76a2178391354,1,3,5,销售经理
558d516f1dc76a217839135b,1,5,6,采购经理
558d51701dc76a2178391384,1,3,6,采购助理
558d51701dc76a2178391415,1,5,5,销售经理
558d51721dc76a217839159f,1,2,2,销售经理
558d51721dc76a21783915cd,1,3,1,财务
558d51771dc76a21783919b7,0,4,4,生产专员
558d51781dc76a2178391a58,1,4,5,销售专员
558d517a1dc76a2178391bef,2,5,0,财务
558d517a1dc76a2178391c0e,0,3,2,项目经理
558d517c1dc76a2178391db5,1,4,3,销售专员
558d51801dc76a2178392043,1,5,6,销售经理
558d51801dc76a2178392168,1,4,2,生产专员
558d51811dc76a217839216b,0,2,2,销售经理
558d51831dc76a21783922ea,1,5,4,项目经理
558d51851dc76a2178392414,1,3,5,市场经理
558d51851dc76a21783924ca,1,1,3,质量(QA/QC)
558d518a1dc76a217839282e,0,2,1,销售专员
558d518d1dc76a2178392b0f,2,5,5,采购助理
558d51921dc76a2178392eb5,1,4,3,项目经理
558d51921dc76a2178392ef4,1,1,2,市场经理
558d51931dc76a2178392fe2,0,5,6,市场专员
558d51931dc76a2178392ffb,1,5,5,市场专员
558d51951dc76a2178393119,1,3,4,采购经理
558d51991dc76a21783934ab,0,3,3,运营经理
558d51a41dc76a2178393c8e,0,3,2,销售经理
558d51a61dc76a2178393f10,0,3,3,销售经理
558d51a91dc76a2178394173,0,4,1,采购助理
558d51ad1dc76a217839440a,0,4,1,市场专员
558d51ad1dc76a217839446e,1,2,2,销售专员
558d51b41dc76a2178394909,1,4,6,销售经理
558d51e61dc76a2178396ef5,1,5,3,项目经理
558d51e61dc76a2178396f02,1,4,3,销售经理
558d51e61dc76a2178396f2a,0,3,2,销售经理
558d51ec1dc76a217839743e,1,3,1,销售专员
558d51ee1dc76a217839755d,1,5,1,市场专员
558d51ee1dc76a21783975ba,1,1,1,销售专员
558d51ef1dc76a217839761d,1,2,1,销售专员
558d51ef1dc76a217839767c,1,4,1,销售经理
558d51ef1dc76a21783976a0,1,2,0,销售专员
558d51f41dc76a2178397951,2,4,3,市场专员
558d51f61dc76a2178397b69,1,3,1,销售专员
558d51f71dc76a2178397cb3,0,3,1,销售专员
558d51f81dc76a2178397d93,1,3,1,市场专员
558d51fa1dc76a2178397ec8,1,5,1,销售专员
558d51fe1dc76a21783982c2,0,3,2,市场专员
558d52021dc76a2178398585,0,4,6,销售专员
558d52031dc76a21783986b1,1,4,2,市场专员
558d52041dc76a217839877d,0,1,2,运营经理
558d52061dc76a217839890e,1,3,1,市场专员
558d52071dc76a2178398a02,1,2,4,项目经理
558d52071dc76a2178398a12,0,1,0,销售专员
558d52091dc76a2178398b45,0,2,1,采购助理
558d52241dc76a217839a0d7,1,5,1,销售经理
558d52261dc76a217839a237,0,3,2,销售经理
558d52261dc76a217839a2b1,0,2,1,市场专员
558d52271dc76a217839a300,0,2,1,销售专员
558d52271dc76a217839a3d3,0,5,3,销售经理
558d52271dc76a217839a3d8,0,5,1,销售经理
558d52271dc76a217839a3da,0,2,3,销售专员
558d52281dc76a217839a421,0,2,4,销售经理
558d522a1dc76a217839a48e,0,2,1,销售经理
558d522b1dc76a217839a503,0,3,1,生产专员
558d522b1dc76a217839a556,1,3,5,销售经理
558d522d1dc76a217839a5c1,2,4,1,销售专员
558d52301dc76a217839a716,1,3,6,销售总监
558d52301dc76a217839a72c,1,5,1,销售专员
558d52351dc76a217839abba,1,5,4,市场经理
558d52371dc76a217839ac74,1,1,2,销售专员
558d52371dc76a217839acda,1,5,1,销售专员
558d52391dc76a217839ae7d,1,4,0,销售专员
558d52391dc76a217839aeb0,1,1,1,客服
558d523a1dc76a217839aee1,0,3,3,市场专员
558d523a1dc76a217839af03,1,3,3,项目经理
558d523a1dc76a217839af9e,1,5,2,销售经理
558d523b1dc76a217839afbc,0,5,1,销售经理
558d523c1dc76a217839b0ec,0,3,5,销售经理
558d523d1dc76a217839b13c,0,4,1,销售专员
558d523e1dc76a217839b242,1,1,4,市场经理
558d523f1dc76a217839b30c,0,4,2,销售专员
558d52401dc76a217839b3e0,1,4,3,销售经理
558d52541dc76a217839c0db,0,2,1,采购助理
558d52541dc76a217839c100,1,2,3,市场专员
558d52571dc76a217839c308,0,2,1,销售专员
558d525a1dc76a217839c542,1,3,5,销售经理
558d525c1dc76a217839c6c1,0,2,2,技术支持
558d52611dc76a217839c9d8,1,3,2,技术支持
558d52621dc76a217839c9ff,1,3,2,技术支持
558d52771dc76a217839dc59,1,3,1,质量(QA/QC)
558d52781dc76a217839dce5,0,2,1,销售专员
558d52791dc76a217839dcfd,0,3,1,运营专员
558d52791dc76a217839dd20,1,4,2,销售专员
558d527a1dc76a217839de0e,0,3,1,客服
558d527c1dc76a217839df1e,0,3,2,客服
558d527e1dc76a217839e0bc,0,1,1,客服
558d527f1dc76a217839e119,0,1,1,客服
558d527f1dc76a217839e11f,0,1,1,销售专员
558d527f1dc76a217839e1ab,0,3,2,销售经理
558d52801dc76a217839e241,0,2,1,客服
558d52831dc76a217839e53b,0,1,1,客服
558d52871dc76a217839e7ce,0,3,1,客服
558d52881dc76a217839e877,1,2,1,销售专员
558d52a31dc76a217839fd6d,0,3,1,生产专员
558d52ae1dc76a21783a07d4,0,1,1,销售经理
558d52b11dc76a21783a0a08,0,1,2,采购助理
558d52b21dc76a21783a0bd7,0,2,1,销售专员
558d52b51dc76a21783a0dd7,0,5,3,运营经理
558d52b61dc76a21783a0f9c,0,1,2,运营专员
558d52b91dc76a21783a1157,1,2,1,客服经理
558d52bd1dc76a21783a149c,1,3,3,生产专员
558d52be1dc76a21783a164d,1,1,3,运营专员
558d52c11dc76a21783a1768,0,5,1,客服
558d52c11dc76a21783a17da,1,4,6,客服经理
558d52c11dc76a21783a1878,0,3,2,销售专员
558d52c51dc76a21783a1b59,0,4,0,销售专员
558d52cb1dc76a21783a20b8,1,1,0,客服
558d52cd1dc76a21783a21fe,0,5,1,客服
558d52cd1dc76a21783a224d,0,3,1,客服
558d52cd1dc76a21783a225c,0,4,2,销售经理
558d52cd1dc76a21783a2290,0,5,1,销售专员
558d52cf1dc76a21783a23d0,2,3,0,会计
558d52d11dc76a21783a24f4,0,1,1,客服
558d52d91dc76a21783a2c2f,1,4,3,开发工程师
558d52e61dc76a21783a36b1,1,5,4,客服
558d52e91dc76a21783a3887,0,4,2,客服经理
558d52eb1dc76a21783a3a2b,0,2,2,运营专员
558d52ec1dc76a21783a3bb3,0,5,1,会计
558d52ed1dc76a21783a3cd9,2,5,1,客服经理
